0.25900	 1550.00	 232	 107.25	 43.33	 	 0.0120
0.27200	 1550.00	 229	 106.47	 43.33	 	 0.0120
0.28500	 1550.00	 172	 91.73	 43.33	 	 0.0120
0.29900	 1550.00	 231	 106.99	 43.33	 	 0.0130
0.31200	 1550.00	 231	 106.99	 43.33	 	 0.0120
0.32500	 1550.00	 168	 90.70	 43.33	 	 0.0120
0.33800	 1550.00	 231	 106.99	 43.33	 	 0.0120
0.35200	 1550.00	 233	 107.51	 43.33	 	 0.0120
0.36500	 1550.00	 164	 89.66	 43.33	 	 0.0120
0.37800	 1550.00	 231	 106.99	 43.33	 	 0.0120
0.39100	 1550.00	 232	 107.25	 43.33	 	 0.0120
0.40400	 1550.00	 233	 107.51	 43.33	 	 0.0120
0.41700	 1550.00	 232	 107.25	 43.33	 	 0.0120
0.43000	 1550.00	 231	 106.99	 43.33	 	 0.0120
0.44300	 1550.00	 232	 107.25	 43.33	 	 0.0120
0.45600	 1550.00	 233	 107.51	 43.33	 	 0.0120
0.47000	 1550.00	 232	 107.25	 43.33	 	 0.0130
0.48300	 1550.00	 234	 107.77	 43.33	 	 0.0120
0.49600	 1550.00	 233	 107.51	 43.33	 	 0.0120
0.50900	 1550.00	 231	 106.99	 43.33	 	 0.0130
0.52300	 1550.00	 235	 108.02	 43.33	 	 0.0120
0.53600	 1550.00	 234	 107.77	 43.33	 	 0.0120
0.54900	 1550.00	 232	 107.25	 43.33	 	 0.0120
0.56200	 1550.00	 235	 108.02	 43.33	 	 0.0120
0.57500	 1550.00	 234	 107.77	 43.33	 	 0.0120
0.58800	 1550.00	 233	 107.51	 43.33	 	 0.0120
0.60100	 1550.00	 233	 107.51	 43.33	 	 0.0120
0.61400	 1550.00	 233	 107.51	 43.33	 	 0.0120
0.62700	 1550.00	 233	 107.51	 43.33	 	 0.0120
0.64000	 1550.00	 233	 107.51	 43.33	 	 0.0120
0.65300	 1550.00	 235	 108.02	 43.33	 	 0.0120
0.66600	 1550.00	 167	 90.44	 43.33	 	 0.0120
