
0.86300	 1000.00	 0.00	 0	 0	 0.01200
0.87500	 1000.00	 0.00	 0	 0	 0.01200
0.88700	 1000.00	 0.00	 0	 0	 0.01200
0.89900	 1000.00	 0.00	 0	 0	 0.01200
0.91100	 1000.00	 0.00	 0	 0	 0.01200
0.92300	 1000.00	 0.00	 0	 0	 0.01200
0.93500	 1000.00	 0.00	 0	 0	 0.01200
0.94700	 1000.00	 0.00	 0	 0	 0.01200
0.95900	 1000.00	 0.00	 0	 0	 0.01200
0.97100	 1000.00	 0.00	 0	 0	 0.01200
0.98300	 1000.00	 0.00	 0	 0	 0.01200
0.99500	 1000.00	 0.00	 0	 0	 0.01200
1.00700	 1000.00	 0.00	 0	 0	 0.01200
1.02000	 1000.00	 0.00	 0	 0	 0.01200
1.03200	 1000.00	 0.00	 0	 0	 0.01200
1.04400	 1000.00	 0.00	 0	 0	 0.01200
1.05600	 1000.00	 0.00	 0	 0	 0.01200
1.06800	 1000.00	 0.00	 0	 0	 0.01200
1.08000	 1000.00	 0.00	 0	 0	 0.01200
1.09200	 1000.00	 0.00	 0	 0	 0.01200
1.10400	 1000.00	 0.00	 0	 0	 0.01200
1.11600	 1000.00	 0.00	 0	 0	 0.01200
1.12800	 1000.00	 0.00	 0	 0	 0.01200
1.14100	 1000.00	 0.00	 0	 0	 0.01200
1.15300	 1000.00	 0.00	 0	 0	 0.01200
1.16500	 1000.00	 0.00	 0	 0	 0.01200
1.17800	 1000.00	 0.00	 0	 0	 0.01200
1.19000	 1000.00	 0.00	 0	 0	 0.01200
1.20200	 1000.00	 0.00	 0	 0	 0.01200
1.21400	 1000.00	 0.00	 0	 0	 0.01200
1.22600	 1000.00	 0.00	 0	 0	 0.01200
1.23800	 1000.00	 0.00	 0	 0	 0.01200
1.25000	 1000.00	 0.00	 0	 0	 0.01200
1.26200	 1000.00	 0.00	 0	 0	 0.01200
1.27400	 1000.00	 0.00	 0	 0	 0.01200
1.28600	 1000.00	 0.00	 0	 0	 0.01200
1.29800	 1000.00	 0.00	 0	 0	 0.01200
1.31100	 1000.00	 0.00	 0	 0	 0.01200
1.32300	 1000.00	 0.00	 0	 0	 0.01200
1.33500	 1000.00	 0.00	 0	 0	 0.01200
1.34800	 1000.00	 0.00	 0	 0	 0.01200
1.36000	 1000.00	 0.00	 0	 0	 0.01200
1.37200	 1000.00	 0.00	 0	 0	 0.01200
1.38400	 1000.00	 0.00	 0	 0	 0.01200
1.39600	 1000.00	 0.00	 0	 0	 0.01200
1.40800	 1000.00	 0.00	 0	 0	 0.01200
1.42000	 1000.00	 0.00	 0	 0	 0.01200
1.43200	 1000.00	 0.00	 0	 0	 0.01200
1.44400	 1000.00	 0.00	 0	 0	 0.01200
1.45600	 1000.00	 0.00	 0	 0	 0.01200
1.46800	 1000.00	 0.00	 0	 0	 0.01200
1.48100	 1000.00	 0.00	 0	 0	 0.01200
1.49300	 1000.00	 0.00	 0	 0	 0.01200
1.50500	 1000.00	 0.00	 0	 0	 0.01200
1.51800	 1000.00	 0.00	 0	 0	 0.01200
1.53000	 1000.00	 0.00	 0	 0	 0.01200
1.54200	 1000.00	 0.00	 0	 0	 0.01200
1.55400	 1000.00	 0.00	 0	 0	 0.01200
