163.97000	 1.5000	 538	 1621.67	 95.00
165.47200	 1.5000	 520	 1667.10	 100.00
166.97399	 1.5000	 507	 1712.52	 105.00
168.47599	 1.5000	 494	 1757.94	 110.00
169.97799	 1.5000	 480	 1803.36	 115.00
171.47999	 1.5000	 468	 1848.78	 120.00
172.98199	 1.5000	 455	 1894.20	 125.00
174.48399	 1.5000	 442	 1939.62	 130.00
175.98599	 1.5000	 432	 1985.04	 135.00
177.48800	 1.5000	 421	 2030.46	 140.00
178.99000	 1.5000	 411	 2075.88	 145.00
180.49200	 1.5000	 400	 2121.30	 150.00
181.99400	 1.5000	 392	 2166.72	 155.00
183.49600	 1.5000	 383	 2212.14	 160.00
184.99800	 1.5000	 374	 2257.56	 165.00
186.50000	 1.5000	 368	 2302.98	 170.00
188.00199	 1.5000	 362	 2348.40	 175.00
189.50399	 1.5000	 366	 2302.98	 170.00
191.00599	 1.5000	 373	 2257.56	 165.00
192.50799	 1.5000	 381	 2212.14	 160.00
194.00999	 1.5000	 390	 2166.72	 155.00
195.51199	 1.5000	 399	 2121.30	 150.00
197.01400	 1.5000	 408	 2075.88	 145.00
198.51600	 1.5000	 420	 2030.46	 140.00
200.01800	 1.5000	 430	 1985.04	 135.00
201.52000	 1.5000	 440	 1939.62	 130.00
203.02200	 1.5000	 452	 1894.20	 125.00
204.52400	 1.5000	 464	 1848.78	 120.00
206.02600	 1.5000	 476	 1803.36	 115.00
207.52799	 1.5000	 490	 1757.94	 110.00
209.03100	 1.5000	 504	 1712.52	 105.00
210.53300	 1.5000	 518	 1667.10	 100.00
212.03500	 1.5000	 535	 1621.67	 95.00
213.53700	 1.5000	 548	 1576.25	 90.00
215.03999	 1.5010	 563	 1530.83	 85.00
216.54200	 1.5000	 570	 1485.41	 80.00
218.04400	 1.5000	 555	 1439.99	 75.00
219.54600	 1.5000	 593	 1394.57	 70.00
221.04800	 1.5000	 606	 1349.15	 65.00
222.55000	 1.5000	 613	 1320.00	 60.00
224.05200	 1.5000	 614	 1320.00	 55.00
225.55400	 1.5000	 614	 1320.00	 50.00
227.05599	 1.5000	 614	 1320.00	 50.00
228.55799	 1.5000	 614	 1320.00	 55.00
230.05999	 1.5000	 614	 1320.00	 60.00
231.56199	 1.5000	 614	 1349.15	 65.00
233.06399	 1.5000	 601	 1394.57	 70.00
234.56599	 1.5000	 587	 1439.99	 75.00
