1.75000	 1.5010	 606	 1349.15	 65.00
3.25200	 1.5000	 601	 1394.57	 70.00
4.75400	 1.5000	 586	 1439.99	 75.00
6.25600	 1.5000	 572	 1485.41	 80.00
7.75800	 1.5000	 565	 1530.83	 85.00
9.26000	 1.5000	 551	 1576.25	 90.00
10.76200	 1.5000	 539	 1621.67	 95.00
12.26400	 1.5000	 521	 1667.10	 100.00
13.76600	 1.5000	 507	 1712.52	 105.00
15.26800	 1.5000	 494	 1757.94	 110.00
16.77000	 1.5000	 480	 1803.36	 115.00
18.27200	 1.5000	 467	 1848.78	 120.00
19.77400	 1.5000	 455	 1894.20	 125.00
21.27600	 1.5000	 442	 1939.62	 130.00
22.77800	 1.5000	 432	 1985.04	 135.00
24.28000	 1.5000	 422	 2030.46	 140.00
25.78200	 1.5000	 410	 2075.88	 145.00
27.28400	 1.5000	 401	 2121.30	 150.00
28.78600	 1.5000	 392	 2166.72	 155.00
30.28800	 1.5000	 383	 2212.14	 160.00
31.79000	 1.5000	 374	 2257.56	 165.00
33.29200	 1.5000	 368	 2302.98	 170.00
34.79400	 1.5000	 362	 2348.40	 175.00
36.29600	 1.5000	 355	 2393.82	 180.00
37.79800	 1.5000	 354	 2439.24	 185.00
39.30000	 1.5000	 354	 2393.82	 180.00
40.80200	 1.5000	 359	 2348.40	 175.00
42.30400	 1.5000	 366	 2302.98	 170.00
43.80600	 1.5000	 373	 2257.56	 165.00
45.30800	 1.5000	 381	 2212.14	 160.00
46.81000	 1.5000	 389	 2166.72	 155.00
48.31200	 1.5000	 399	 2121.30	 150.00
49.81400	 1.5000	 409	 2075.88	 145.00
51.31600	 1.5000	 419	 2030.46	 140.00
52.81800	 1.5000	 430	 1985.04	 135.00
54.32000	 1.5000	 439	 1939.62	 130.00
55.82200	 1.5000	 451	 1894.20	 125.00
57.32400	 1.5000	 465	 1848.78	 120.00
58.82600	 1.5000	 475	 1803.36	 115.00
60.32800	 1.5000	 490	 1757.94	 110.00
61.83100	 1.5000	 504	 1712.52	 105.00
