3.99900	 1651.00	 867	 34.60	 0.00200
4.02400	 1652.00	 867	 34.60	 0.00200
4.04900	 1653.00	 866	 34.87	 0.00200
4.07400	 1654.00	 866	 34.87	 0.00200
4.09900	 1655.00	 867	 34.60	 0.00200
4.12400	 1656.00	 867	 34.60	 0.00200
4.14900	 1657.00	 867	 34.60	 0.00200
4.17400	 1658.00	 868	 34.32	 0.00200
4.19900	 1659.00	 867	 34.60	 0.00200
4.22400	 1660.00	 867	 34.60	 0.00200
4.24900	 1661.00	 868	 34.32	 0.00200
4.27400	 1662.00	 868	 34.32	 0.00200
4.29900	 1663.00	 868	 34.32	 0.00200
4.32400	 1664.00	 868	 34.32	 0.00200
4.34900	 1665.00	 868	 34.32	 0.00300
4.37400	 1666.00	 868	 34.32	 0.00200
4.39900	 1667.00	 869	 34.05	 0.00200
4.42400	 1668.00	 869	 34.05	 0.00200
4.44900	 1669.00	 868	 34.32	 0.00200
4.47400	 1670.00	 870	 33.77	 0.00200
4.49900	 1671.00	 869	 34.05	 0.00200
4.52400	 1672.00	 870	 33.77	 0.00200
4.54900	 1673.00	 870	 33.77	 0.00200
4.57400	 1674.00	 870	 33.77	 0.00200
4.59900	 1675.00	 871	 33.49	 0.00200
4.62400	 1676.00	 870	 33.77	 0.00200
4.64900	 1677.00	 871	 33.49	 0.00300
4.67400	 1678.00	 871	 33.49	 0.00200
4.69900	 1679.00	 871	 33.49	 0.00200
4.72400	 1680.00	 871	 33.49	 0.00200
4.74900	 1681.00	 871	 33.49	 0.00200
4.77400	 1682.00	 872	 33.22	 0.00200
4.79900	 1683.00	 872	 33.22	 0.00200
4.82400	 1684.00	 872	 33.22	 0.00200
4.84900	 1685.00	 872	 33.22	 0.00200
4.87400	 1686.00	 873	 32.94	 0.00200
4.89900	 1687.00	 872	 33.22	 0.00200
4.92400	 1688.00	 873	 32.94	 0.00200
4.95000	 1689.00	 873	 32.94	 0.00200
4.97500	 1690.00	 874	 32.67	 0.00200
5.00000	 1691.00	 873	 32.94	 0.00200
5.02500	 1692.00	 874	 32.67	 0.00200
